order_id,order_date,ship_date,category,sales,quantity,profit
105487,09/10/2014,15/10/2014,Phones,103.19,1,11.61
105487,09/10/2014,15/10/2014,Accessories,36,2,6.48
105487,09/10/2014,15/10/2014,Accessories,239.96,4,115.18
105487,09/10/2014,15/10/2014,Storage,40.68,2,0.41
105249,28/11/2011,28/11/2011,Supplies,7.36,2,0.15
105249,28/11/2011,28/11/2011,Labels,41.4,4,19.87
105249,28/11/2011,28/11/2011,Bookcases,411.33,4,-4.84
162026,09/10/2013,09/10/2013,Paper,61.96,2,27.88
168529,08/10/2012,12/10/2012,Furnishings,145.9,5,62.74
137680,25/02/2011,02/03/2011,Paper,32.9,4,11.1
137680,25/02/2011,02/03/2011,Paper,22.78,3,7.69
110982,06/06/2013,08/06/2013,Binders,21.55,6,7
110982,06/06/2013,08/06/2013,Appliances,58.24,4,15.72
147123,11/12/2013,13/12/2013,Paper,80.28,12,36.93
154501,01/05/2014,06/05/2014,Art,9.78,2,4.01
166933,25/04/2014,29/04/2014,Fasteners,1.81,1,0.65
134936,20/12/2013,26/12/2013,Tables,455.97,6,-218.87
134936,20/12/2013,26/12/2013,Binders,10.44,6,-7.66
134936,20/12/2013,26/12/2013,Binders,5.21,2,-4.17
151008,08/09/2014,09/09/2014,Furnishings,25.16,2,10.57
151008,08/09/2014,09/09/2014,Phones,126.56,4,47.46
159800,28/11/2011,01/12/2011,Appliances,43.68,3,11.79
159800,28/11/2011,01/12/2011,Accessories,139.93,7,34.98
114741,06/12/2012,10/12/2012,Paper,6.48,1,3.11
114741,06/12/2012,10/12/2012,Storage,1325.85,5,238.65
114741,06/12/2012,10/12/2012,Labels,14.94,3,6.87
136686,13/12/2013,17/12/2013,Furnishings,383.64,6,122.76
136686,13/12/2013,17/12/2013,Appliances,56.52,3,15.83
137498,10/09/2014,15/09/2014,Art,6.56,2,1.9
137498,10/09/2014,15/09/2014,Chairs,243.92,5,-15.25
137498,10/09/2014,15/09/2014,Paper,47.52,9,22.81
116673,15/12/2011,19/12/2011,Furnishings,6.16,2,1.97
149993,19/03/2012,20/03/2012,Fasteners,10.9,5,3.6
168158,19/07/2011,24/07/2011,Binders,6.1,2,2.21
115224,09/12/2013,12/12/2013,Storage,34.05,3,9.53
115224,09/12/2013,12/12/2013,Storage,352.38,2,81.05
168634,06/12/2012,11/12/2012,Appliances,7.78,2,2.02
121027,19/08/2014,23/08/2014,Accessories,843.9,2,371.32
121027,19/08/2014,23/08/2014,Accessories,1496.16,9,224.42
101154,18/09/2012,21/09/2012,Storage,443.92,4,8.88
121748,25/10/2013,29/10/2013,Accessories,100,4,21
121748,25/10/2013,29/10/2013,Accessories,359.98,2,21.6
126683,29/09/2011,01/10/2011,Furnishings,6.16,2,2.96
126683,29/09/2011,01/10/2011,Tables,2348.82,9,399.3
123022,04/09/2014,09/09/2014,Binders,82.56,5,28.9
123022,04/09/2014,09/09/2014,Accessories,284.97,3,85.49
154893,21/12/2011,27/12/2011,Chairs,1325.76,6,149.15
154893,21/12/2011,27/12/2011,Chairs,572.16,3,35.76
120719,24/03/2014,27/03/2014,Binders,34.76,5,11.3
168179,03/11/2014,08/11/2014,Paper,19.44,3,9.33
142342,18/07/2014,20/07/2014,Paper,32.4,5,15.55
142342,18/07/2014,20/07/2014,Envelopes,57.9,5,28.95
142342,18/07/2014,20/07/2014,Storage,10.56,2,0
142342,18/07/2014,20/07/2014,Bookcases,1194.17,5,210.74
134187,04/11/2011,11/11/2011,Art,2.94,1,0.79
145261,19/12/2013,22/12/2013,Binders,45.24,4,-30.16
145261,19/12/2013,22/12/2013,Art,18.69,4,2.34
145261,19/12/2013,22/12/2013,Paper,11.65,2,3.79
145261,19/12/2013,22/12/2013,Accessories,112.78,3,-8.46
145261,19/12/2013,22/12/2013,Tables,377.45,5,-264.22
145261,19/12/2013,22/12/2013,Labels,15.94,4,5.18
145261,19/12/2013,22/12/2013,Phones,28.68,3,-7.17
108875,25/09/2013,02/10/2013,Furnishings,21.44,2,7.5
108875,25/09/2013,02/10/2013,Storage,511.06,9,-95.82
142405,12/06/2013,16/06/2013,Labels,14.62,2,6.87
142405,12/06/2013,16/06/2013,Binders,53.98,14,17.54
142405,12/06/2013,16/06/2013,Accessories,389.97,3,132.59
141012,09/06/2012,11/06/2012,Furnishings,355.36,4,92.39
141012,09/06/2012,11/06/2012,Phones,140.38,3,8.77
146318,22/01/2013,27/01/2013,Paper,12.96,2,6.22
135993,28/05/2011,02/06/2011,Phones,57.41,6,5.74
135993,28/05/2011,02/06/2011,Accessories,27.6,4,2.21
131072,05/11/2012,05/11/2012,Binders,98.35,3,35.65
126165,06/05/2013,08/05/2013,Tables,71.09,2,-1.78
148320,04/11/2014,09/11/2014,Paper,35.88,6,17.58
138674,14/11/2012,17/11/2012,Fasteners,8.72,5,2.29
138674,14/11/2012,17/11/2012,Accessories,91.18,3,4.56
138674,14/11/2012,17/11/2012,Accessories,159.97,4,29.99
165820,27/09/2013,01/10/2013,Paper,12.96,2,6.22
148614,21/01/2011,26/01/2011,Paper,19.36,2,9.29
148614,21/01/2011,26/01/2011,Furnishings,19.3,2,5.79
156139,01/01/2014,07/01/2014,Binders,38.38,3,13.43
147886,29/03/2014,01/04/2014,Paper,12.96,2,6.35
147886,29/03/2014,01/04/2014,Furnishings,26.48,1,10.06
147886,29/03/2014,01/04/2014,Machines,532.72,2,53.27
147886,29/03/2014,01/04/2014,Paper,26.72,4,12.83
147886,29/03/2014,01/04/2014,Paper,20.04,3,9.62
147886,29/03/2014,01/04/2014,Storage,795.48,7,7.95
147886,29/03/2014,01/04/2014,Furnishings,21.56,7,6.9
125850,22/01/2013,28/01/2013,Labels,44.4,3,22.2
125850,22/01/2013,28/01/2013,Labels,20.65,5,9.5
111528,31/12/2013,31/12/2013,Storage,481.32,4,125.14
111528,31/12/2013,31/12/2013,Binders,6.38,1,2.15
158169,13/08/2014,16/08/2014,Appliances,542.94,3,152.02
158169,13/08/2014,16/08/2014,Furnishings,54.92,4,19.77
117772,10/09/2012,12/09/2012,Storage,353.88,6,17.69
126340,08/11/2011,14/11/2011,Phones,333.58,3,25.02
103835,24/09/2012,28/09/2012,Furnishings,14.91,3,4.62
103835,24/09/2012,28/09/2012,Appliances,1158.12,4,335.85
142398,13/04/2013,17/04/2013,Chairs,638.29,7,-31.91
142398,13/04/2013,17/04/2013,Binders,13.21,1,4.62
112060,05/12/2013,10/12/2013,Paper,104.85,1,50.33
105270,11/11/2011,18/11/2011,Art,30.48,3,7.92
105270,11/11/2011,18/11/2011,Chairs,112.65,1,11.26
159513,02/04/2012,09/04/2012,Machines,71.98,3,24.29
155586,12/12/2012,16/12/2012,Art,2.21,1,0.6
155586,12/12/2012,16/12/2012,Envelopes,15.52,4,7.45
155586,12/12/2012,16/12/2012,Paper,36.44,4,16.4
141117,03/10/2014,09/10/2014,Bookcases,217.76,6,-384.72
141117,03/10/2014,09/10/2014,Supplies,39.07,6,4.4
141117,03/10/2014,09/10/2014,Binders,22.64,7,-16.6
141117,03/10/2014,09/10/2014,Art,95.14,7,10.7
140186,30/09/2014,03/10/2014,Fasteners,35,7,16.8
140186,30/09/2014,03/10/2014,Chairs,72.78,1,0
140186,30/09/2014,03/10/2014,Appliances,97.84,2,25.44
140186,30/09/2014,03/10/2014,Furnishings,51.75,1,15.53
140186,30/09/2014,03/10/2014,Binders,46.67,2,16.34
163440,22/03/2012,24/03/2012,Phones,15.98,2,1.2
163279,22/03/2012,26/03/2012,Paper,105.52,4,48.54
163279,22/03/2012,26/03/2012,Furnishings,91.96,2,15.63
163279,22/03/2012,26/03/2012,Phones,1487.98,3,186
117632,13/05/2014,19/05/2014,Supplies,238.62,2,4.77
117632,13/05/2014,19/05/2014,Appliances,7.77,1,2.1
117632,13/05/2014,19/05/2014,Tables,285.48,5,-10.71
117632,13/05/2014,19/05/2014,Binders,19.17,4,6.47
111206,18/07/2012,22/07/2012,Accessories,519.96,4,176.79
133207,28/11/2014,04/12/2014,Phones,57.57,4,5.76
132948,27/03/2012,03/04/2012,Storage,83.7,5,3.35
126725,17/11/2012,21/11/2012,Phones,415.97,4,52
126725,17/11/2012,21/11/2012,Storage,304.9,5,6.1
126725,17/11/2012,21/11/2012,Furnishings,80.96,4,29.15
126725,17/11/2012,21/11/2012,Storage,777.21,7,54.4
126725,17/11/2012,21/11/2012,Paper,32.4,5,15.55
126725,17/11/2012,21/11/2012,Chairs,225.57,2,2.82
126725,17/11/2012,21/11/2012,Furnishings,36.6,3,15.37
153255,04/09/2014,08/09/2014,Bookcases,239.67,2,14.1
152247,08/11/2013,13/11/2013,Chairs,1603.14,4,100.2
128223,15/06/2013,15/06/2013,Tables,1293.49,7,80.84
133935,19/09/2013,23/09/2013,Chairs,801.57,2,50.1
133935,19/09/2013,23/09/2013,Paper,368.91,9,180.77
133935,19/09/2013,23/09/2013,Chairs,885.53,9,-99.62
136301,14/03/2013,16/03/2013,Furnishings,28.28,2,7.35
136301,14/03/2013,16/03/2013,Supplies,4912.59,3,196.5
109456,16/10/2011,17/10/2011,Binders,14.35,3,5.02
109456,16/10/2011,17/10/2011,Accessories,179.97,3,86.39
100825,10/09/2014,15/09/2014,Storage,99.87,3,23.97
168305,01/11/2011,08/11/2011,Labels,44.4,3,22.2
168305,01/11/2011,08/11/2011,Paper,21.4,5,9.63
108000,13/01/2014,17/01/2014,Envelopes,9.78,1,4.89
146465,20/11/2012,24/11/2012,Binders,24.19,9,7.56
153948,07/11/2014,07/11/2014,Paper,59.94,3,28.17
153948,07/11/2014,07/11/2014,Paper,45.36,4,22.23
153948,07/11/2014,07/11/2014,Paper,26.4,5,12.67
153948,07/11/2014,07/11/2014,Labels,41.4,4,19.87
153948,07/11/2014,07/11/2014,Accessories,16.95,1,1.02
113985,03/12/2013,08/12/2013,Binders,24.7,2,9.26
113985,03/12/2013,08/12/2013,Appliances,59.7,3,26.87
113985,03/12/2013,08/12/2013,Furnishings,14.52,3,5.66
113985,03/12/2013,08/12/2013,Binders,104.18,3,33.86
155383,18/12/2013,23/12/2013,Storage,46.53,3,13.03
150420,04/06/2014,09/06/2014,Accessories,1099.5,10,362.84
103107,05/07/2013,05/07/2013,Furnishings,25.4,5,8.64
103107,05/07/2013,05/07/2013,Phones,177.48,3,19.97
103107,05/07/2013,05/07/2013,Phones,71.98,3,9
112431,13/10/2014,15/10/2014,Accessories,435.84,12,130.75
112431,13/10/2014,15/10/2014,Art,5.88,2,1.59
151092,07/08/2013,14/08/2013,Phones,211.17,4,18.48
104178,25/08/2011,29/08/2011,Furnishings,6.28,1,2.64
104178,25/08/2011,29/08/2011,Accessories,95.1,5,30.43
104178,25/08/2011,29/08/2011,Paper,25.92,4,12.44
104178,25/08/2011,29/08/2011,Storage,48.84,4,13.19
127138,13/03/2013,16/03/2013,Storage,676.55,5,6.77
127138,13/03/2013,16/03/2013,Appliances,154.9,5,40.27
127138,13/03/2013,16/03/2013,Envelopes,30.56,4,14.97
127138,13/03/2013,16/03/2013,Chairs,770.35,3,77.04
150602,10/02/2014,15/02/2014,Furnishings,21.12,4,6.55
140732,11/11/2011,13/11/2011,Phones,575.93,9,57.59
140732,11/11/2011,13/11/2011,Appliances,7.78,2,2.02
140732,11/11/2011,13/11/2011,Paper,123.92,4,55.76
119011,21/08/2014,26/08/2014,Supplies,17.22,3,5.17
119011,21/08/2014,26/08/2014,Storage,226.56,6,63.44
119011,21/08/2014,26/08/2014,Phones,107.88,3,10.79
141726,20/07/2011,22/07/2011,Paper,104.85,1,50.33
141726,20/07/2011,22/07/2011,Binders,8.7,2,3.16
141726,20/07/2011,22/07/2011,Paper,19.92,4,9.76
141726,20/07/2011,22/07/2011,Furnishings,43.02,3,15.49
116953,25/04/2014,26/04/2014,Phones,552,10,34.5
163300,16/09/2014,22/09/2014,Binders,2357.49,7,884.06
163300,16/09/2014,22/09/2014,Phones,369.54,7,32.34
163300,16/09/2014,22/09/2014,Chairs,184.75,3,-20.78
112991,10/12/2011,14/12/2011,Chairs,338.35,3,4.23
112991,10/12/2011,14/12/2011,Paper,25.92,4,12.44
112991,10/12/2011,14/12/2011,Paper,91.36,4,42.03
124079,13/12/2011,17/12/2011,Furnishings,87.96,3,7.7
124079,13/12/2011,17/12/2011,Binders,5.21,2,-4.17
107244,08/09/2014,12/09/2014,Furnishings,19.76,4,8.3
135580,30/12/2012,03/01/2013,Paper,68.52,3,31.52
135580,30/12/2012,03/01/2013,Storage,74.94,3,14.24
135580,30/12/2012,03/01/2013,Machines,2548.56,6,286.71
135580,30/12/2012,03/01/2013,Envelopes,271.44,3,122.15
135580,30/12/2012,03/01/2013,Phones,287.88,3,35.99
159016,11/03/2013,12/03/2013,Paper,14.9,5,7.15
159016,11/03/2013,12/03/2013,Phones,4158.91,8,363.9
102652,06/04/2011,12/04/2011,Furnishings,91.96,2,15.63
102652,06/04/2011,12/04/2011,Furnishings,33.11,7,12.91
102652,06/04/2011,12/04/2011,Paper,19.44,3,9.33
102652,06/04/2011,12/04/2011,Paper,55.48,1,26.63
136007,24/02/2014,03/03/2014,Fasteners,8.4,5,0.34
136007,24/02/2014,03/03/2014,Phones,71.96,5,25.19
112970,15/11/2013,16/11/2013,Art,9.84,3,2.85
130253,14/12/2012,18/12/2012,Furnishings,15.24,3,5.18
122364,25/09/2014,30/09/2014,Phones,859.2,3,75.18
122364,25/09/2014,30/09/2014,Machines,506.28,3,177.2
117912,04/02/2013,08/02/2013,Furnishings,14.37,2,3.95
113215,03/09/2012,08/09/2012,Furnishings,238.15,3,89.31
111780,25/12/2012,30/12/2012,Copiers,1199.96,5,224.99
111780,25/12/2012,30/12/2012,Paper,12.6,3,6.17
111780,25/12/2012,30/12/2012,Paper,17.94,3,8.07
166695,21/05/2014,25/05/2014,Chairs,518.27,8,-97.18
166695,21/05/2014,25/05/2014,Furnishings,6.98,1,3.35
166695,21/05/2014,25/05/2014,Machines,343.2,1,38.61
121398,26/12/2014,30/12/2014,Binders,153.55,3,51.82
121398,26/12/2014,30/12/2014,Storage,270.62,2,2.71
114048,14/12/2012,18/12/2012,Furnishings,29.22,3,12.86
162068,29/12/2014,01/01/2015,Binders,1.19,2,-0.99
133802,15/03/2013,21/03/2013,Binders,41.9,6,14.14
143378,20/09/2014,26/09/2014,Phones,191.98,3,19.2
143378,20/09/2014,26/09/2014,Art,23.83,3,6.55
143378,20/09/2014,26/09/2014,Furnishings,409.22,8,61.38
143378,20/09/2014,26/09/2014,Bookcases,72.59,2,-128.24
145772,04/06/2014,08/06/2014,Accessories,44.75,5,8.5
145772,04/06/2014,08/06/2014,Paper,11.96,2,5.38
145772,04/06/2014,08/06/2014,Binders,3.91,1,1.27
158400,25/10/2011,28/10/2011,Binders,49.41,4,18.53
148096,17/08/2013,20/08/2013,Tables,161.28,2,12.1
146766,05/11/2013,05/11/2013,Art,192.8,4,55.91
131247,30/03/2011,04/04/2011,Bookcases,205.67,2,-12.1
113593,18/04/2012,20/04/2012,Storage,115.44,3,30.01
133543,22/12/2011,26/12/2011,Art,11.76,4,3.18
105130,22/11/2014,26/11/2014,Art,11.76,4,3.18
105130,22/11/2014,26/11/2014,Binders,40.74,2,14.77
161928,28/06/2013,30/06/2013,Phones,201.58,2,12.6
101322,29/12/2014,01/01/2015,Chairs,340.7,6,-34.07
111871,18/03/2011,21/03/2011,Bookcases,1198.33,10,70.49
139437,04/07/2014,09/07/2014,Storage,87.92,4,0.88
161025,04/12/2013,10/12/2013,Storage,772.68,4,108.18
132815,19/09/2012,22/09/2012,Paper,22.96,2,11.25
143609,12/12/2013,14/12/2013,Chairs,403.92,5,25.25
107986,14/12/2014,14/12/2014,Storage,31.44,3,8.49
118332,17/12/2013,24/12/2013,Chairs,563.92,5,7.05
119809,19/08/2014,26/08/2014,Binders,2793.53,9,942.82
119809,19/08/2014,26/08/2014,Storage,1000.02,7,290.01
119809,19/08/2014,26/08/2014,Furnishings,65.94,3,22.42
149944,13/11/2014,17/11/2014,Fasteners,18.24,3,9.12
149944,13/11/2014,17/11/2014,Appliances,76.12,2,22.07
128538,11/10/2011,15/10/2011,Envelopes,7.64,1,3.74
157224,15/09/2014,19/09/2014,Labels,56.7,9,26.08
133445,05/10/2012,09/10/2012,Bookcases,66.29,1,-103.86
133445,05/10/2012,09/10/2012,Chairs,291.17,4,-14.56
142188,12/09/2014,12/09/2014,Chairs,177.57,2,8.88
142188,12/09/2014,12/09/2014,Paper,19.44,3,9.33
142188,12/09/2014,12/09/2014,Paper,71.28,11,34.21
142188,12/09/2014,12/09/2014,Binders,1471.96,5,459.99
142188,12/09/2014,12/09/2014,Phones,79.96,5,-17.99
134075,12/12/2012,16/12/2012,Furnishings,166.5,3,21.65
134075,12/12/2012,16/12/2012,Storage,360.38,2,93.7
131912,30/10/2013,02/11/2013,Binders,11.74,1,3.82
165561,25/11/2013,29/11/2013,Supplies,25.35,3,7.61
112305,20/11/2012,25/11/2012,Art,119.04,6,30.95
112305,20/11/2012,25/11/2012,Furnishings,22.14,3,6.42
112305,20/11/2012,25/11/2012,Accessories,13.98,2,6.01
162607,12/05/2012,18/05/2012,Binders,14.59,3,4.92
102379,03/12/2014,07/12/2014,Phones,39.99,1,-8
102379,03/12/2014,07/12/2014,Chairs,1159.06,9,43.46
102379,03/12/2014,07/12/2014,Art,179.9,5,44.98
139087,18/07/2013,23/07/2013,Furnishings,12.42,3,4.47
139087,18/07/2013,23/07/2013,Accessories,428.4,3,89.96
139087,18/07/2013,23/07/2013,Furnishings,24.75,5,10.89
139087,18/07/2013,23/07/2013,Labels,87.71,7,41.22
139087,18/07/2013,23/07/2013,Storage,69.52,2,17.38
139087,18/07/2013,23/07/2013,Phones,20.78,2,-4.68
139087,18/07/2013,23/07/2013,Binders,12.82,3,4.17
100944,25/09/2013,29/09/2013,Envelopes,304.9,5,143.3
100944,25/09/2013,29/09/2013,Chairs,563.24,5,56.32
100090,08/07/2011,12/07/2011,Tables,502.49,3,-87.94
100090,08/07/2011,12/07/2011,Binders,196.7,6,68.85
139675,13/03/2012,18/03/2012,Chairs,915.14,4,102.95
139675,13/03/2012,18/03/2012,Furnishings,327.76,8,91.77
151253,22/04/2012,26/04/2012,Phones,88.78,3,7.77
151253,22/04/2012,26/04/2012,Art,64.14,3,16.68
169852,21/10/2011,26/10/2011,Binders,36.36,3,12.27
107314,01/12/2014,04/12/2014,Furnishings,25.83,3,9.56
163328,05/11/2013,07/11/2013,Supplies,17.58,7,-4.18
163328,05/11/2013,07/11/2013,Chairs,104.78,1,-14.41
163328,05/11/2013,07/11/2013,Paper,47.95,3,16.78
163328,05/11/2013,07/11/2013,Chairs,650.35,3,-97.55
163328,05/11/2013,07/11/2013,Labels,629.18,8,228.08
163328,05/11/2013,07/11/2013,Paper,15.18,1,5.31
112837,11/09/2011,16/09/2011,Furnishings,127.95,3,21.75
161459,26/11/2014,30/11/2014,Phones,39.96,5,3.5
161459,26/11/2014,30/11/2014,Paper,34.08,6,15.34
110289,29/10/2012,02/11/2012,Paper,33.4,5,16.03
110289,29/10/2012,02/11/2012,Envelopes,210.84,4,103.31
165995,31/08/2013,07/09/2013,Furnishings,47.04,4,15.99
165995,31/08/2013,07/09/2013,Phones,339.96,5,42.5
104486,01/05/2012,06/05/2012,Binders,12.18,1,4.41
104486,01/05/2012,06/05/2012,Storage,37.32,3,10.45
104486,01/05/2012,06/05/2012,Supplies,35.06,2,10.52
139080,24/01/2014,29/01/2014,Binders,19.68,5,6.89
139080,24/01/2014,29/01/2014,Paper,25.92,4,12.44
139080,24/01/2014,29/01/2014,Paper,6.48,1,3.11
139080,24/01/2014,29/01/2014,Phones,86.35,6,8.64
115693,10/12/2012,15/12/2012,Art,56.3,2,15.76
107993,25/11/2011,30/11/2011,Art,51.02,7,8.29
110443,22/11/2014,26/11/2014,Binders,150.8,5,56.55
110443,22/11/2014,26/11/2014,Machines,1039.99,1,104
110443,22/11/2014,26/11/2014,Paper,51.84,8,24.88
147998,20/05/2014,25/05/2014,Binders,133.12,5,49.92
116442,16/12/2013,23/12/2013,Furnishings,14.76,2,4.28
163797,08/04/2011,13/04/2011,Fasteners,49.79,8,-11.83
154074,01/09/2014,03/09/2014,Chairs,569.57,2,7.12
154074,01/09/2014,03/09/2014,Storage,149.73,7,43.42
144750,22/08/2014,22/08/2014,Paper,83.88,1,29.36
159121,26/07/2011,01/08/2011,Accessories,111.93,7,34.7
149650,24/10/2012,27/10/2012,Chairs,454.27,8,-73.82
116897,28/05/2014,30/05/2014,Furnishings,35,4,14.7
116897,28/05/2014,30/05/2014,Storage,477.15,5,28.63
116897,28/05/2014,30/05/2014,Phones,302.38,3,22.68
161102,01/08/2014,04/08/2014,Storage,56.56,2,15.27
161102,01/08/2014,04/08/2014,Furnishings,36.96,7,11.46
153080,23/05/2014,26/05/2014,Accessories,68.46,7,25.33
167640,07/03/2014,11/03/2014,Art,23.88,6,8.12
167640,07/03/2014,11/03/2014,Labels,11.52,4,5.64
167640,07/03/2014,11/03/2014,Paper,286.93,7,140.6
167640,07/03/2014,11/03/2014,Phones,206.38,2,23.22
116652,16/09/2014,20/09/2014,Chairs,218.35,3,0
116652,16/09/2014,20/09/2014,Furnishings,529.9,5,105.98
116652,16/09/2014,20/09/2014,Art,99.3,10,41.71
116652,16/09/2014,20/09/2014,Appliances,108.96,2,30.51
116652,16/09/2014,20/09/2014,Binders,2.69,1,0.84
107888,17/11/2014,20/11/2014,Paper,73.68,6,34.63
107888,17/11/2014,20/11/2014,Furnishings,139.92,2,23.79
107888,17/11/2014,20/11/2014,Phones,107.88,3,10.79
107888,17/11/2014,20/11/2014,Storage,33.29,1,7.99
161578,17/12/2014,22/12/2014,Paper,13.36,2,6.41
161578,17/12/2014,22/12/2014,Storage,158.9,5,7.95
160941,22/07/2013,27/07/2013,Envelopes,419.9,5,197.35
160941,22/07/2013,27/07/2013,Labels,3.15,1,1.51
161543,11/05/2013,17/05/2013,Paper,11.96,2,5.86
123085,04/03/2014,09/03/2014,Accessories,1049.44,8,440.76
123085,04/03/2014,09/03/2014,Chairs,170.35,3,-17.04
103660,25/08/2011,30/08/2011,Phones,1007.94,7,75.6
169887,23/10/2013,23/10/2013,Paper,6.68,1,3.21
169887,23/10/2013,23/10/2013,Art,8.34,3,2.25
169887,23/10/2013,23/10/2013,Furnishings,101.94,3,30.58
148516,08/08/2013,12/08/2013,Accessories,179.97,3,86.39
103716,30/04/2012,06/05/2012,Art,34.65,3,9.7
103716,30/04/2012,06/05/2012,Phones,19.8,5,1.73
146346,18/06/2014,21/06/2014,Storage,146.35,3,-32.93
148852,27/05/2013,01/06/2013,Fasteners,5.94,3,0
148852,27/05/2013,01/06/2013,Paper,45.36,7,21.77
148852,27/05/2013,01/06/2013,Phones,211.17,4,23.76
148852,27/05/2013,01/06/2013,Chairs,484.7,6,-84.82
148852,27/05/2013,01/06/2013,Machines,371.98,3,116.24
168921,21/10/2013,23/10/2013,Binders,19.3,3,6.03
123512,18/06/2013,20/06/2013,Bookcases,239.67,2,14.1
123512,18/06/2013,20/06/2013,Labels,22.5,6,10.8
123512,18/06/2013,20/06/2013,Paper,219.84,4,107.72
130449,06/09/2011,09/09/2011,Furnishings,41.88,6,12.15
130449,06/09/2011,09/09/2011,Labels,58.48,8,27.49
138513,23/05/2011,27/05/2011,Paper,12.96,2,6.22
105081,26/12/2013,31/12/2013,Chairs,698.35,3,52.38
105081,26/12/2013,31/12/2013,Tables,1747.25,5,629.01
166275,25/10/2013,25/10/2013,Accessories,199.99,1,86
156496,10/08/2012,16/08/2012,Phones,438.37,4,38.36
156496,10/08/2012,16/08/2012,Phones,139.94,7,-31.49
156496,10/08/2012,16/08/2012,Appliances,133.47,4,15.02
127334,16/12/2013,22/12/2013,Tables,564.2,3,-304.67
127334,16/12/2013,22/12/2013,Appliances,87.17,2,8.72
135937,21/02/2014,28/02/2014,Phones,333.58,3,25.02
135937,21/02/2014,28/02/2014,Accessories,31.99,1,4.8
135937,21/02/2014,28/02/2014,Storage,51.17,2,-6.4
135937,21/02/2014,28/02/2014,Envelopes,10.64,5,3.86
135937,21/02/2014,28/02/2014,Furnishings,68.7,2,16.32
135937,21/02/2014,28/02/2014,Tables,386.91,9,-185.72
154837,23/08/2011,27/08/2011,Binders,49.57,2,17.35
153794,11/09/2012,16/09/2012,Art,265.86,7,79.76
150329,10/10/2011,14/10/2011,Furnishings,46.87,7,3.52
109134,05/11/2011,10/11/2011,Furnishings,20.04,6,8.82
165162,14/05/2012,21/05/2012,Storage,1117.92,4,55.9
140494,11/03/2014,16/03/2014,Accessories,111.96,4,21.27
145429,22/07/2014,26/07/2014,Paper,16.34,2,7.68
145429,22/07/2014,26/07/2014,Chairs,225.3,2,22.53
145429,22/07/2014,26/07/2014,Binders,50.35,3,17.62
139164,23/06/2012,28/06/2012,Phones,217.58,2,19.04
139164,23/06/2012,28/06/2012,Fasteners,5.43,3,1.79
139164,23/06/2012,28/06/2012,Phones,143.98,3,9
123141,14/11/2012,19/11/2012,Chairs,883.84,4,99.43
123141,14/11/2012,19/11/2012,Chairs,230.35,3,20.16
149503,10/12/2013,13/12/2013,Binders,273.92,8,99.3
102974,20/09/2014,25/09/2014,Accessories,149.95,5,31.49
102974,20/09/2014,25/09/2014,Art,23.32,2,6.06
102974,20/09/2014,25/09/2014,Art,16.74,3,4.85
128811,13/09/2013,17/09/2013,Fasteners,10.47,3,4.82
128811,13/09/2013,17/09/2013,Labels,11.07,3,5.2
128811,13/09/2013,17/09/2013,Binders,20.7,4,7.76
120096,04/07/2011,07/07/2011,Paper,177.54,4,62.14
120096,04/07/2011,07/07/2011,Appliances,32.43,2,3.24
123358,11/04/2013,18/04/2013,Appliances,113.76,3,44.37
123358,11/04/2013,18/04/2013,Storage,579.51,3,81.13
123358,11/04/2013,18/04/2013,Storage,150.66,9,6.03
123358,11/04/2013,18/04/2013,Binders,48.03,4,15.61
101784,07/07/2014,12/07/2014,Chairs,122.14,3,-13.74
139402,10/12/2014,14/12/2014,Paper,419.4,5,146.79
139402,10/12/2014,14/12/2014,Binders,13.01,3,-9.97
119018,05/11/2013,09/11/2013,Binders,7.71,2,2.8
119018,05/11/2013,09/11/2013,Binders,4.18,1,1.31
119018,05/11/2013,09/11/2013,Paper,38.88,6,18.66
124527,17/11/2013,18/11/2013,Binders,8.32,5,2.81
162348,11/11/2013,16/11/2013,Furnishings,9.98,1,2.79
109827,26/12/2013,02/01/2014,Tables,35.45,1,-24.1
109827,26/12/2013,02/01/2014,Machines,269.97,2,-386.96
109827,26/12/2013,02/01/2014,Accessories,45.12,3,-7.9
109827,26/12/2013,02/01/2014,Accessories,100.8,2,21.42
109827,26/12/2013,02/01/2014,Chairs,47.97,2,4.2
152233,05/10/2011,06/10/2011,Accessories,99.98,2,34.99
162880,26/12/2014,30/12/2014,Binders,3.86,1,1.4
144414,17/06/2011,21/06/2011,Furnishings,6.24,3,2.62
144414,17/06/2011,21/06/2011,Fasteners,17.9,5,8.95
144414,17/06/2011,21/06/2011,Binders,3266.38,3,1061.57
115609,03/11/2014,08/11/2014,Appliances,168.1,5,43.71
153101,09/09/2013,09/09/2013,Tables,146.04,1,-12.78
142615,21/11/2013,25/11/2013,Accessories,27.88,2,3.9
142643,16/10/2014,21/10/2014,Labels,152.65,5,70.22
142643,16/10/2014,21/10/2014,Furnishings,22.72,1,9.32
107517,06/02/2014,10/02/2014,Appliances,1640.7,5,459.4
107517,06/02/2014,10/02/2014,Phones,371.2,5,41.76
147543,06/07/2011,12/07/2011,Chairs,478.48,2,47.85
159093,10/05/2013,15/05/2013,Paper,32.04,4,14.42
162110,19/07/2013,23/07/2013,Phones,55.99,1,3.5
101462,20/04/2011,25/04/2011,Furnishings,59.92,4,27.56
